Board,postsPerDay_mean,dailyPeakPostsPerMinute_mean,OPLength_mean,repliesWithImages_ratio,repliesWithText_ratio,repliesPerThread_mean,repliesPerThread_standardDeviation,repliesPerThread_coefficientOfVariation,repliesPerMinutePerThread_mean,repliesPerMinutePerThread_standardDeviation,repliesPerMinutePerThread_coefficientOfVariation,postLengthByPost_mean,postLengthByPost_standardDeviation,postLengthByPost_coefficientOfVariation,postLengthByThread_mean,postLengthByThread_standardDeviation,postLengthByThread_coefficientOfVariation,postersPerThread_mean,postersPerThread_standardDeviation,postersPerThread_coefficientOfVariation,postsByPoster_mean,postsByPoster_standardDeviation,postsByPoster_coefficientOfVariation,threadAgeHours_mean,threadAgeHours_standardDeviation,threadAgeHours_coefficientOfVariation,created
cgl,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
ck,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
cm,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
co,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
d,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
diy,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
e,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
f,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
fa,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
fit,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
g,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
gd,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
gif,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
h,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
hc,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
his,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
hm,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
hr,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
i,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
ic,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
int,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
jp,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
k,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
lgbt,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
lit,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
m,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
mlp,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
mu,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
n,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
news,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
o,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
out,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
p,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
po,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
pol,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
qa,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
qst,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
r,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
r9k,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
s,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
s4s,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
sci,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
soc,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
sp,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
t,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
tg,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
toy,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
trash,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
trv,160.3313295763883,0.20538646811668584,226.19594594594594,0.20197813638729825,0.9609578344612181,38.42,68.0966244880513,1.772426457263178,0.001962979375081991,0.004120288560282348,2.098997377448374,164.28462709284628,229.32241088338432,1.395884782048302,166.93622127204196,123.59542490037792,0.740375120262036,19.673333333333332,26.08511623299557,1.325912380531798,1.5566148410106324,0.6352481517158612,0.4080959110626405,558.6466267129465,925.6801264952087,1.657004772304582,1531074062801
