Board,postsPerDay_mean,dailyPeakPostsPerMinute_mean,OPLength_mean,repliesWithImages_ratio,repliesWithText_ratio,repliesPerThread_mean,repliesPerThread_standardDeviation,repliesPerThread_coefficientOfVariation,repliesPerMinutePerThread_mean,repliesPerMinutePerThread_standardDeviation,repliesPerMinutePerThread_coefficientOfVariation,postLengthByPost_mean,postLengthByPost_standardDeviation,postLengthByPost_coefficientOfVariation,postLengthByThread_mean,postLengthByThread_standardDeviation,postLengthByThread_coefficientOfVariation,postersPerThread_mean,postersPerThread_standardDeviation,postersPerThread_coefficientOfVariation,postsByPoster_mean,postsByPoster_standardDeviation,postsByPoster_coefficientOfVariation,threadAgeHours_mean,threadAgeHours_standardDeviation,threadAgeHours_coefficientOfVariation,created
g,12774.108532447606,11.693754681837737,301.42857142857144,0.1546026300743282,0.97221269296741,58.29999999999999,80.55588122539528,1.3817475338832808,0.11269345978730289,0.13360231087170796,1.1855373960819762,130.4990444069702,177.86750781510068,1.3629793890322193,136.1433081888098,164.7023899289052,1.2097722034232365,30.08,36.40815293310001,1.2103774246376335,1.6653586279605002,0.8347929777181188,0.5012691943359114,11.040949931479382,13.564289884658843,1.2285437366204375,1531075385885
gd,66.75427445078802,0.09776028544640993,204.92,0.3126760563380282,0.89738430583501,16.566666666666666,37.17515598114184,2.243973198056852,0.000556282674131315,0.0007857474782992263,1.4124967661921903,131.32979127134726,219.76926697427018,1.6734151851364292,156.35789309949254,150.1067140190803,0.9600200606666237,11.613333333333335,22.066501509955952,1.9001005892614191,1.36566028021639,0.612460421556018,0.4484720178425143,476.3555632870559,503.35793214055207,1.0566853227601003,1531075397021
gif,6175.906158344874,5.648830015660835,81.7734375,0.38569247775964627,0.6714218034426488,128.3581081081081,96.77865593750202,0.7539738421198242,0.06198430462403078,0.23669869514093342,3.8186875948135968,49.63891355445286,112.68252673442771,2.270044178360538,44.34301655859249,31.768678168931697,0.7164302439134755,70.22972972972973,60.384924576778026,0.8598199766560658,3.6807157988485883,11.238579591495052,3.0533679332185155,91.15795793731156,78.14504332947618,0.8572487262518075,1531075480102
h,1046.9612440207425,1.0591747203383997,239.32374100719426,0.550776948488927,0.6056527590847914,108.97333333333331,96.50733627841753,0.8856050680143538,0.009381303145016118,0.022801046250167493,2.430477503786956,63.49927255092143,143.24186389027798,2.2558032263347467,64.69603172385446,74.56716945642216,1.1525771746666196,48.61333333333334,47.81419408037278,0.9835613154218207,2.849638578085798,2.561176243754882,0.8987723086888141,854.999919459278,1159.293159179535,1.3558985595141333,1531075508715
hc,500.31110023553447,0.6329499945086972,64.98245614035088,0.7058823529411765,0.41953259859248443,101.08724832214766,88.81259455442495,0.8785736680792272,0.003876328916933665,0.006353741905582434,1.6391132026558008,28.59240023667083,101.16995209021405,3.538351144107859,30.730514698549133,47.9350626937514,1.5598522564288364,38.58389261744966,39.78281654471034,1.0310731718841262,3.491124714401861,3.873335677253761,1.1094807530865838,705.1112191610924,748.5897373455563,1.0616619293566092,1531075539812
his,5250.253045915225,5.308734200727252,243.47619047619048,0.23652264717399818,0.941521994517687,51.07333333333333,71.07367976653218,1.3916005697663263,0.0351416165995668,0.04606727998597615,1.3109038354981095,144.57815900652926,252.70248672565026,1.7478607312618915,156.097204311573,113.38637202459272,0.7263831054800401,25.52,30.116157346735548,1.1801002095115811,1.6606405961665305,0.6952118319331873,0.41864075437998677,59.550752003710805,134.92756947797338,2.2657576090653833,1531075609165
hm,461.8170094074923,0.5664041884129318,98.60655737704919,0.5411181398529663,0.5824072491024107,78.51006711409396,77.44490290459109,0.9864327690873717,0.003781233646644981,0.004629373720646404,1.224302477249445,46.81337047353761,120.07389130805787,2.564948648077638,48.44167380677633,62.305396002411065,1.2861941197765836,35.51006711409396,37.19576678116003,1.0474710357952834,2.551278298907866,1.6893970913291785,0.662176718256242,649.046702654736,846.4011475742691,1.3040681727714083,1531075640191
hr,819.5706950105756,0.9892864088364983,75.58730158730158,0.6695719987155374,0.4454332767558145,145.32666666666665,92.46040570007371,0.6362246366810889,0.005560974543014932,0.010045862518291628,1.8064931678045717,27.96409859219099,79.1586636000522,2.8307246643078763,26.63449476969939,20.33669192002522,0.7635471254803438,39.92,29.601243217135323,0.7415141086456744,4.733521299778465,5.755302028022533,1.2158605958511033,1513.0083994463102,1864.7909863698696,1.2325053760787417,1531075656519
i,116.93690124957554,0.16666666666666666,109.81159420289855,0.5405644606155964,0.7708722588258432,68.24832214765101,88.7499243625932,1.3003971609820422,0.0007938369189864456,0.0011198826425913736,1.410721290238323,64.78910641597209,157.00560728426328,2.4233334270150944,60.78585150413085,75.74865444012788,1.2461560143642998,36.16107382550336,44.92933558558743,1.2424779143007658,1.7811703983315141,1.0277729236757998,0.5770211118703473,2391.1746123061193,4353.463863164839,1.8206382088367146,1531075664807
ic,1523.0008118851295,1.5366520456375838,267.93288590604027,0.2657642786398151,0.9288544073951798,40.38666666666666,60.14668587895945,1.4892708619748956,0.014540535332419733,0.026527451396756566,1.8243792811128954,137.77690077319588,211.61545053672003,1.535928369335836,141.72692649512962,101.32454045573813,0.7149279460259805,21.913333333333338,25.92783232144348,1.1831989194452455,1.6047561535860961,0.8088473600474262,0.5040313185526171,61.88086601297591,69.61152595143307,1.1249281148850778,1531071233440
int,41485.61193129043,41.58433756286645,130.58992805755395,0.2455189201150697,0.9537508298296083,60.25333333333333,90.83517576113097,1.5075543664715252,0.3856062660958468,0.6841941489820655,1.774333586197485,83.97877666521549,142.84826945676525,1.701004410033682,82.25942516801491,56.068941492986504,0.6816111512871097,18.38,20.4583055668515,1.113074296346654,2.274884410451386,2.025088521417523,0.8901940301290746,3.4896045796275135,6.819247389279962,1.9541604882945964,1531071385030
jp,6827.405586027012,6.578722032170222,237.4758620689655,0.3373469930814263,0.8829829696647152,100.21333333333332,116.67999466727599,1.1643160723850052,0.03340247527309211,0.09540076746769928,2.8560987378247042,71.520550652088,139.7934055133383,1.954590732856125,68.2740842781989,54.62495805512557,0.800083349818992,38.973333333333336,33.44985234978209,0.8582753767477443,2.175998850542094,1.3429286421008186,0.6171550328559515,335.85244868147066,552.8114133392608,1.6459948870688699,1531071439545
k,10487.67865078916,10.617016138176604,229.74657534246572,0.3198023296858454,0.9116366631368397,56.66,72.88528246498053,1.2863622037589224,0.08167461624612365,0.11882019707414755,1.4547995758692884,119.1170077465603,181.3468876882114,1.5224264873581674,123.08566088598322,68.38761852247178,0.5556099551337718,30.466666666666665,33.294177001725416,1.0928066849581648,1.8250919881796843,1.8050720604338724,0.9890307294780362,17.7748825907407,20.01730250889122,1.1261566655477457,1531071629537
lgbt,5725.935158993951,5.635721683468431,364.1666666666667,0.13199701460710098,0.9848597931549206,62.52666666666667,110.59262764257338,1.7687273852634617,0.06251473863491377,0.16260175814380334,2.6010147637887124,164.48200230874173,236.18295848700163,1.4359197673413124,163.97720522769092,96.87356058764084,0.5907745558483378,22.493333333333332,21.493176178085506,0.9555353961804464,2.1912772890757086,1.6899004847602161,0.7711942679207999,40.73269150926272,55.96566603054841,1.3739741705460753,1531071674572
lit,4581.501143933803,4.476445053011726,214.0201342281879,0.1303538175046555,0.9710029263101889,25.06,36.61133340010075,1.4609470630527035,0.05797190516405293,0.11368351711453664,1.9610105411030934,163.69301611665387,300.48401375483405,1.8356556735486973,157.01401061725727,163.12736017475885,1.0389350576643996,16.69333333333333,20.057233663250337,1.2015116012330473,1.3640556687779677,0.4187171331552726,0.3069648422269991,14.247737122226644,19.179988338980912,1.3461778649087996,1531071739829
m,2938.5349344555398,2.9831797220816023,195.18120805369128,0.29212839128773405,0.9076232327092089,69.78666666666666,88.6778880117373,1.2706995798395677,0.022578401551811858,0.041176933962928465,1.8237311382932744,126.6992842343191,198.6691534936273,1.5680369048194962,111.56483893072074,65.39327247234068,0.586145895956955,30.18,28.69054896651507,0.9506477457427127,2.030786866524418,2.0386279050895686,1.003861083944555,98.600467449994,176.32480685305606,1.7882755671770072,1531071777887
mlp,4349.179449082612,4.557986962250573,502.3448275862069,0.303573056239176,0.8942211284294961,147.26174496644296,155.82598261747003,1.0581565677697127,0.02728552557170826,0.049332535964815315,1.808011204884655,220.19360825675616,437.3111472055808,1.9860301607649546,168.34590067744324,156.2955892856109,0.9284193357643964,37.31543624161074,31.68788374895909,0.849189690394767,3.4111474471467833,2.9610695612986566,0.868056748404532,206.37820497762658,341.77573900196865,1.6560650822552725,1531071863753
mu,22839.407945490875,21.197775241873547,161.02797202797203,0.306583850931677,0.9100621118012422,26.833333333333332,46.33377697629329,1.7267246078121723,0.16917741525201613,0.4144646382778032,2.4498816089629547,90.1717365269461,142.54490866252337,1.5808158315763001,99.83581144934598,113.8643473602815,1.1405160704087955,14.986666666666666,19.966968278189402,1.3323154989895063,1.5035021069403425,0.6781931596227455,0.4510756296862679,3.7477552259246507,5.116492710125061,1.365215282666363,1531072017809
n,398.1310894830344,0.44586878682135656,228.43537414965982,0.25396825396825395,0.95680128591521,66.36,80.2728081814342,1.209656542818478,0.007643960470308563,0.05032736634991164,6.583938593795486,189.65419635787808,266.1364526280952,1.4032721539464112,182.64502212992926,104.52776200017597,0.5723000866994198,32.67333333333333,31.283754392478045,0.957470548637361,1.7716572830267812,0.7057944944843604,0.3983809404031848,697.0863556703669,2277.2834103650202,3.2668598256740022,1531072033370
