Board,postsPerDay_mean,dailyPeakPostsPerMinute_mean,OPLength_mean,repliesWithImages_ratio,repliesWithText_ratio,repliesPerThread_mean,repliesPerThread_standardDeviation,repliesPerThread_coefficientOfVariation,repliesPerMinutePerThread_mean,repliesPerMinutePerThread_standardDeviation,repliesPerMinutePerThread_coefficientOfVariation,postLengthByPost_mean,postLengthByPost_standardDeviation,postLengthByPost_coefficientOfVariation,postLengthByThread_mean,postLengthByThread_standardDeviation,postLengthByThread_coefficientOfVariation,postersPerThread_mean,postersPerThread_standardDeviation,postersPerThread_coefficientOfVariation,postsByPoster_mean,postsByPoster_standardDeviation,postsByPoster_coefficientOfVariation,threadAgeHours_mean,threadAgeHours_standardDeviation,threadAgeHours_coefficientOfVariation,created
cgl,979.0478047589345,1.0802687532523139,268.6845637583893,0.2493928730733013,0.920850473311196,134.51333333333332,127.51380247730913,0.9479640368536636,0.010899586352771004,0.03125094065781964,2.86716758291242,160.86239976386088,220.41039644452243,1.3701797111573337,162.2064019771124,106.13090942101115,0.6542954416557887,58.66,51.49936310285788,0.8779298176416277,2.066349271597849,0.8688009632384279,0.4204521351642595,672.2066862055606,858.5609136874443,1.2772275719746362,1531241706341
ck,4945.12876777599,4.8821171762125655,134.81944444444446,0.18396226415094338,0.9441570298234936,43.81333333333333,64.60540603454857,1.4745603933630989,0.041746577417255536,0.0508010542845142,1.2168914777553976,113.68015471585838,159.8182182603899,1.4058585569297721,104.64729563326863,58.83403913300261,0.562212704847946,27.506666666666668,34.236383505790386,1.2446576650190397,1.4384260848344153,0.4600402773952993,0.3198219792074036,20.931626796298996,26.39912462758297,1.261207496411636,1531241768402
cm,413.4202429890071,0.5225880723131154,80.60144927536231,0.8138696867186351,0.38733637299602885,91.26174496644295,67.68733843840037,0.7416835878306851,0.006919691346016878,0.03400752832064699,4.91460191215356,39.03688077398705,120.08860792921534,3.0762859518539867,30.30491884969938,42.62292294431629,1.4064688031573165,25.288590604026847,23.534722399388684,0.9306458698272064,4.907335869652097,4.733714314655683,0.9646199975693283,1375.2460292654753,1619.7773212751342,1.1778091241901378,1531241778383
co,19063.526085207242,18.12348152295265,227.04794520547946,0.2797470460975204,0.8899151273090364,80.12,101.67444254416482,1.2690269913150876,0.1046870668773688,0.1620213902049809,1.5476734140882364,126.02827087442472,234.77505990561278,1.8628761489518806,136.8040487308634,142.91967953965556,1.0447035805265057,36.68666666666667,40.474376530782486,1.1032448627325773,2.051151661209162,2.714596858237207,1.323450093708303,15.082516924075286,19.04710125217418,1.262859597509914,1531241902528
d,1459.7862790265422,1.5139389067602604,147.5912408759124,0.6795641426625637,0.49699843616001615,132.15333333333334,95.6874590645097,0.7240639085747089,0.012556969508105077,0.026705625510023628,2.126757215806417,67.93080658889501,177.5077780942754,2.613067428575086,62.67662392976885,79.84841783041779,1.273974455291186,44.06,35.80283601429734,0.8125927375010744,3.7320696900573354,3.704972430075229,0.9927393478063133,485.4594693518467,541.773098964627,1.1160006821742845,1531241944500
diy,652.3697490883577,0.709185804983329,344.94666666666666,0.18115249920407514,0.9780324737344794,41.88,58.97071815740417,1.408087826108027,0.006534793136337964,0.009059560519280647,1.3863576597250238,190.21299751243782,237.13328725759368,1.2466723639223853,189.10029374196867,95.63451904575012,0.505734375940449,22.24,23.872628678048837,1.0734095628619083,1.7017446049725962,0.7914650503345969,0.46509038314086043,160.4797345796201,239.16285246555722,1.4902994019279079,1531241965516
e,385.41570477832454,0.45999500149955014,127.6694214876033,0.7719352510568099,0.4175688215279926,130.18791946308724,93.1611412731852,0.715589754083132,0.002934323732245923,0.005827982203880215,1.9861415220942555,35.13986801043639,112.38811881863292,3.198307938585715,32.26831666024234,63.853969780528374,1.9788441539376171,42.691275167785236,38.899957614382984,0.9111922157747311,4.4480605942353115,4.1270891407380175,0.9278401346615481,1741.3761314876895,1792.7531260412616,1.0295036744931607,1531242016215
f,168.93161538010287,0.2,55.75,0,1,1.9666666666666666,3.9453207164380917,2.0060952795447924,0.00272809385033103,0.004927172920567014,1.806086297203135,40.58426966292135,62.62942715541094,1.5431946336743003,19.395,35.096023081128585,1.8095397309166583,2.7666666666666666,3.6668181786878344,1.3253559682004221,1.0453703703703703,0.18194244179465185,0.17404591420569002,11.603668740725077,5.123824012785844,0.4415693111612968,1531242023222
fa,2402.2058416451646,2.317856018105488,131.74825174825176,0.29819366301450995,0.9073141841871484,45.026666666666664,75.32975920724968,1.67300323972275,0.020145823989951447,0.030337384189053036,1.50588946891351,112.48073580533024,235.10071971859927,2.090142085534422,90.4498762497182,81.05948573106893,0.8961812784273596,26.44,38.075097723665365,1.4400566461295523,1.5090172460015399,0.7242953057500863,0.47997814979865855,42.56429883703346,56.545862825087056,1.3284810127281788,1531242080276
fit,13199.925581423962,12.270853768367159,216.4421768707483,0.1867582760774516,0.9693941286695815,42.693333333333335,66.50322765767757,1.557695838327863,0.10189018821843301,0.1190525308998157,1.1684396013146028,125.72413793103448,185.38778368310867,1.474559990896915,121.20773650302942,93.42479150279537,0.7707824120654241,26.433333333333334,34.76941503997762,1.3153624857494688,1.4012341823937995,0.5865088480509795,0.41856590098952384,7.953334318523938,9.480730907545547,1.1920448113773092,1531242325819
g,12883.46494138633,11.703630262557711,329.5170068027211,0.14705882352941177,0.9787311618862421,54.85333333333333,77.2204969911199,1.4077630710583355,0.11469945316920083,0.12557459446904248,1.0948142384236044,137.9015278109334,193.49672119312578,1.4031513955263413,136.8484053574828,93.83241372255654,0.6856668404534378,29.126666666666665,34.13918504527538,1.1720937873177633,1.657493074508607,0.7800783478521429,0.47063747043613496,10.741034677777908,13.493661686675434,1.2562720530632332,1531242457245
gd,67.7063610810939,0.1,209.32666666666665,0.3151112846544319,0.8976962124170246,17.073333333333334,38.766325019990646,2.270577412338382,0.0006874482155991478,0.0016024908414213168,2.3310713520794586,129.83769826632238,217.57236473004212,1.675725676249735,154.53525609016577,149.44459382270236,0.9670582467958432,11.713333333333333,22.56821855816016,1.9267118860125352,1.3946341455140205,0.6232665806971883,0.44690328478044744,489.6654940944522,512.9002602673849,1.04745028280153,1531242463259
gif,6128.730818371267,5.667118031767869,69.87903225806451,0.35472591924204827,0.7037559214978569,119.8108108108108,94.69869368596949,0.790401909853569,0.03860805556153609,0.07026900306550524,1.820060659452425,52.91079418344519,121.73566017117895,2.300771743268745,46.24221843591304,33.44513292406837,0.7232596976379904,68.64864864864865,55.93744876064269,0.81483685202511,1.9539783217927968,0.8236441382418335,0.4215216356577236,88.87332867680414,76.3930284481525,0.8595720401782478,1531242558311
h,1063.4935401381601,1.0737212028188086,237.52898550724638,0.5337264813254704,0.6316203313675933,120.30405405405405,105.11709421915238,0.8737618615239849,0.007524291106802505,0.01577097851910071,2.0960085535290625,66.82370634434356,144.75471737776584,2.166218027953173,65.49120264355459,68.06142088408004,1.0392452441973654,52.236486486486484,48.933402272123814,0.9367667230984769,2.8074572439890635,2.6272689995017404,0.9358179915747187,877.9362045852137,1171.3592219074721,1.3342190648816994,1531242597428
hc,509.82934825702296,0.6416001475363758,66.35897435897436,0.6921486077258291,0.4373291971342049,90.26,86.613657891428,0.9596017936120984,0.005317378682402938,0.012941721470435338,2.433853641694546,31.48783694937541,107.3867161379695,3.410418959886656,32.30029574597567,49.03025473057732,1.5179506440490118,34.32,38.155352617075,1.1117526986327215,3.721596275714926,4.340880913376555,1.166402960391684,584.5856553814817,638.7674971878037,1.0926841794825852,1531242624430
his,5213.40867051373,5.2342838854748965,228.5103448275862,0.20789370847987496,0.9627458642698971,51.18,60.67290114485489,1.185480678875633,0.05828160696075146,0.08313489026318917,1.4264344207114028,166.77437076785486,275.0931086297575,1.6494927090007088,167.26091279178073,111.64517908050675,0.6674911503053392,26.32,29.562661134162695,1.1232014108724429,1.8070381012658137,0.8713477436589385,0.4821966637275481,58.6414205203701,140.22069198266612,2.3911544218809992,1531263381661
hm,461.14615535555765,0.5664041884129318,101.43650793650794,0.5487482369534555,0.5786318758815233,75.62666666666667,77.06659861588692,1.0190400028546402,0.00366822558532287,0.004790190282485772,1.3058603324866536,46.71907081955803,122.28797799956038,2.6175173404426295,51.88208721640956,67.70009258107811,1.304883751085202,34.14,36.45509200829608,1.0678117167046302,2.4357138572822916,1.4267279460364155,0.5857535119615088,603.5142191074203,804.5786833010435,1.333156134234901,1531236681891
hr,846.5791004249677,0.9999421632451929,88.7741935483871,0.6639123405784085,0.4562151966948087,148.45333333333335,96.16885058178777,0.6478052625861399,0.01245849076141321,0.04985377679876481,4.001590381490938,28.60143634579356,82.10364086579297,2.870612506069753,27.40489501647924,21.438282922977876,0.7822793303928552,39.96666666666667,30.0060919740568,0.7507779476411209,4.922761315268757,5.950374010041255,1.2087472109576363,1526.1768021833284,1886.4318225041297,1.2360506461672234,1531236685883
i,108.73345492822617,0.1511630076911798,107.33812949640287,0.542202857432364,0.7653257675549701,65.79333333333334,83.10229011418527,1.263080709000688,0.0008079296586177138,0.0012884730433631634,1.5947836914015643,65.55983631100908,159.2996928520018,2.429836647185947,60.36488685382011,75.53537180681717,1.2513130686343201,35.31333333333333,43.271412682688734,1.2253562209558826,1.7818452801500837,1.0187121853938765,0.5717175316748438,2410.141947288884,4348.151187205138,1.8041058503198446,1531236688891
ic,1537.0167334613266,1.5613111040704555,285.958904109589,0.2850945150294391,0.9239231484350791,43.026666666666664,70.9051899056448,1.647935929012507,0.016695422575938895,0.05696418962942337,3.4119645292188654,134.62007874015748,216.01506742485975,1.6046274036268406,137.98711933755624,96.52321798545537,0.6995088994454025,21.52,25.71736637630948,1.1950449059623365,1.7010109665045405,0.913620231740154,0.5371042572509572,64.27796020926326,74.8783484493819,1.1649148200348616,1531236705917
int,41779.423648106815,41.792047044045745,155.6115107913669,0.24246592472177067,0.9621107915468301,53.31333333333333,82.26154522145949,1.5429825913741306,0.3495923123662241,0.5383722927494062,1.540000376740038,92.98355222781392,157.45360080210293,1.6933489529022774,104.02762001387202,178.5981345227661,1.716833803358667,17.666666666666668,15.829367924490503,0.8960019579900285,2.2037178121031693,1.7595298870740796,0.7984370219319648,3.4716504018496583,5.413863612615991,1.5594495372378343,1531236836474
jp,6868.855459892404,6.658399190789301,239.0205479452055,0.34960727806972935,0.8813358196304458,117.98,142.75454318514699,1.2099893472211136,0.041916800510672245,0.14235812023259503,3.3962067356822687,69.62021628284866,133.7508482015345,1.9211495646342136,72.87823775720125,52.49385988069251,0.7202954063678013,42.6,33.40618705170246,0.7841827946409028,2.431877234363269,1.6034036890356789,0.6593275624192819,357.7112348574095,565.1179024168812,1.5798159167188246,1531236874058
k,10519.220690679856,10.617016138176604,219.486301369863,0.2725390551477508,0.9205721814417467,70.84,86.28805093020314,1.2180696065810719,0.07426776886595794,0.14438510625331014,1.9441153067881083,128.3375092798812,195.2357752368305,1.5212682272885327,130.81405782300538,77.43090702635762,0.5919157949455518,33.56666666666667,34.92724183530992,1.0405335204163828,1.8368792418627038,0.9895255327831268,0.5386992842162501,20.848229955552686,23.960838755160452,1.149298468322907,1531236931077
